ID,present_skills,missing_skills
11677077,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29521434,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
50324968,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
13764840,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19070271,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
56151548,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16391949,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13418452,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27099856,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26046878,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35121930,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10182582,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12669075,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16915389,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12668625,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14698557,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27549075,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31225895,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
15479281,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26691587,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11232471,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21007083,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20905088,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16723524,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14937492,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
72807293,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30344127,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
23719943,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58208591,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15154822,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
46514339,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11409460,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
99806115,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29640922,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12860543,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29764492,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
91533580,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13807808,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16605640,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17714174,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28998957,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
71499299,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30430249,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10876132,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18509268,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35571205,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23190306,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29028935,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12059610,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26829561,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
78273826,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27176039,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22249155,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25142074,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19402977,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13858219,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15746146,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17659053,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26586477,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37750854,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
33665485,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26098594,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
91026230,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
16985289,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
54308684,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10562768,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
41586420,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21570485,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12122372,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14304010,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36136569,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35603950,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
52252936,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
70750649,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
43852883,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31761591,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31362807,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24516163,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20504094,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24989856,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16500168,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35985133,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22852364,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
83566455,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10738095,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36094883,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19714635,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
56025640,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25543217,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14206561,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15139979,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
44624796,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
54227873,"['python', 'excel']","['sql', 'machine learning', 'data analysis', 'nlp', 'statistics']"
28005884,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
82246962,"['python', 'sql']","['machine learning', 'data analysis', 'nlp', 'statistics', 'excel']"
13149176,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12022566,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20981299,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25919149,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
86828820,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28320387,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27756469,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14049846,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
43752620,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
74236636,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
47549345,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28505854,['machine learning'],"['sql', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
38535335,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25608963,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24647794,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16803215,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37335325,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
81125166,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32081266,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25797445,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28831378,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
50328713,"['python', 'machine learning', 'sql']","['statistics', 'data analysis', 'nlp', 'excel']"
27040860,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21807224,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17926546,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20882041,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
56691064,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
64755882,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30097175,"['sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp', 'python']"
28628090,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
19612167,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21298336,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25930778,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31684925,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39855211,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12518008,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20566550,"['python', 'sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp']"
55953734,"['python', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'excel']"
23234047,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
38314236,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25425322,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
55595908,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28631840,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23438227,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35737840,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
90280583,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
51588273,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
15601399,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
64468610,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28078163,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31677347,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28762662,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15858254,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16911115,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
27152464,"['python', 'sql']","['machine learning', 'data analysis', 'nlp', 'statistics', 'excel']"
35651876,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19124258,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24322804,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12488356,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26834746,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32985311,"['python', 'sql']","['machine learning', 'data analysis', 'nlp', 'statistics', 'excel']"
39835894,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21847415,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30288581,"['sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp', 'python']"
36149549,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
